               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 174,            0.080821,            0.012992,           0.0013274,            0.081223,             0.17143,            0.038595,           0.0084955,            0.084161,            0.010034,           0.0023451,           0.0016259,           0.0016259,            0.084226
                 175,            0.076964,            0.015232,            0.001344,              0.0675,             0.13571,            0.025604,           0.0052867,            0.084914,           0.0098902,           0.0022827,            0.001634,            0.001634,            0.084134
                 176,            0.075264,             0.01386,           0.0013627,             0.13876,                 0.1,            0.039761,           0.0076196,             0.08124,            0.010116,           0.0021857,            0.001642,            0.001642,            0.084042
                 177,            0.076007,            0.014143,            0.001354,             0.13421,            0.092857,            0.033541,           0.0055862,            0.085685,           0.0095823,           0.0020139,             0.00165,             0.00165,             0.08395
                 178,            0.077968,            0.012104,           0.0014264,             0.16756,             0.11429,             0.05722,            0.017593,            0.073839,             0.01048,           0.0019354,            0.001658,            0.001658,            0.083858
                 179,            0.073522,            0.014316,           0.0012664,            0.074772,             0.22143,            0.040822,            0.008866,            0.077741,            0.010152,           0.0017854,            0.001666,            0.001666,            0.083766
                 180,             0.08023,            0.012995,           0.0012573,             0.16707,             0.13571,            0.065032,            0.013561,            0.077938,            0.010196,           0.0020001,           0.0016739,           0.0016739,            0.083674
                 181,            0.076477,            0.013092,           0.0013254,             0.12959,             0.11429,            0.059118,            0.010181,            0.088629,           0.0094694,           0.0021898,           0.0016818,           0.0016818,            0.083582
                 182,            0.075447,            0.013437,            0.001292,             0.20839,            0.085714,            0.049419,            0.012799,            0.082304,            0.010009,           0.0020476,           0.0016897,           0.0016897,             0.08349
                 183,            0.076711,            0.013799,           0.0012805,             0.13095,                0.15,            0.047992,            0.010366,            0.078734,           0.0098989,            0.001801,           0.0016976,           0.0016976,            0.083398
                 184,            0.073242,            0.015414,           0.0012495,             0.16349,             0.14286,            0.069416,            0.017394,            0.075686,            0.010201,            0.001769,           0.0017055,           0.0017055,            0.083305
                 185,            0.071509,            0.013027,           0.0011243,             0.13574,             0.18571,            0.063533,            0.015446,            0.080183,           0.0097556,           0.0018046,           0.0017133,           0.0017133,            0.083213
                 186,            0.077559,            0.013561,           0.0010839,             0.20499,             0.10714,            0.071696,             0.01942,            0.065188,            0.010378,           0.0012183,           0.0017211,           0.0017211,            0.083121
                 187,            0.077753,            0.013123,           0.0012093,             0.18048,                0.15,            0.080263,             0.02371,             0.06519,            0.010332,           0.0011944,           0.0017289,           0.0017289,            0.083029
                 188,            0.073402,            0.013731,            0.001219,             0.28789,             0.12857,            0.088645,            0.024212,            0.065211,            0.010229,           0.0012057,           0.0017367,           0.0017367,            0.082937
                 189,            0.068323,            0.013744,             0.00114,             0.22207,             0.12857,            0.082264,            0.019782,            0.066618,            0.010076,           0.0011845,           0.0017444,           0.0017444,            0.082844
                 190,            0.075155,            0.012272,           0.0011831,             0.22291,             0.15714,            0.095984,            0.021939,            0.068308,            0.010103,           0.0013714,           0.0017522,           0.0017522,            0.082752
                 191,            0.076304,            0.013461,           0.0010922,             0.18873,             0.17143,            0.077149,            0.023925,            0.073965,           0.0097175,           0.0014909,           0.0017599,           0.0017599,             0.08266
                 192,            0.072625,            0.014288,           0.0013646,             0.20689,             0.17857,             0.09138,             0.01905,            0.072589,           0.0096252,           0.0014064,           0.0017675,           0.0017675,            0.082568
                 193,            0.076977,            0.012265,          0.00092882,              0.1154,             0.13571,            0.050515,           0.0095135,            0.097081,           0.0080736,           0.0015616,           0.0017752,           0.0017752,            0.082475
                 194,            0.083488,            0.013363,           0.0011474,             0.16493,             0.19286,            0.089117,            0.023386,            0.075068,             0.00973,           0.0015238,           0.0017828,           0.0017828,            0.082383
                 195,            0.081065,            0.014047,            0.001262,             0.17912,             0.17143,            0.077905,            0.016076,            0.075517,           0.0092214,           0.0013883,           0.0017904,           0.0017904,             0.08229
                 196,            0.069025,             0.01296,           0.0011634,             0.34997,             0.17857,             0.12808,            0.032044,            0.068426,           0.0098636,           0.0012933,            0.001798,            0.001798,            0.082198
                 197,            0.077325,            0.012891,           0.0011566,             0.13528,             0.17143,            0.062654,            0.013194,            0.077374,           0.0091726,           0.0012535,           0.0018056,           0.0018056,            0.082106
                 198,            0.072247,            0.012792,           0.0011871,             0.23643,             0.13571,            0.077821,            0.019231,             0.07697,            0.009046,           0.0013362,           0.0018131,           0.0018131,            0.082013
                 199,            0.085538,            0.013061,          0.00097177,             0.19987,             0.12857,            0.061681,            0.012916,            0.082339,           0.0088321,           0.0013421,           0.0018206,           0.0018206,            0.081921
                 200,            0.072933,            0.014133,           0.0010585,              0.2857,             0.17143,             0.11173,            0.026677,            0.065585,            0.010134,           0.0012179,           0.0018281,           0.0018281,            0.081828
                 201,            0.072329,            0.014184,           0.0012876,              0.2062,             0.17143,            0.093283,            0.025992,            0.066952,           0.0098921,           0.0011537,           0.0018356,           0.0018356,            0.081736
                 202,            0.067693,            0.013412,           0.0011916,             0.20216,             0.19286,            0.099581,            0.022794,            0.066766,           0.0097109,           0.0011311,            0.001843,            0.001843,            0.081643
                 203,            0.071671,            0.013567,           0.0011295,              0.2178,             0.13571,            0.086352,            0.018302,            0.073318,           0.0093221,           0.0012845,           0.0018504,           0.0018504,             0.08155
                 204,            0.069501,            0.016171,           0.0011914,             0.24793,                0.15,            0.098537,            0.024988,            0.068291,            0.009785,           0.0013331,           0.0018578,           0.0018578,            0.081458
                 205,            0.069066,            0.014062,           0.0012045,             0.23447,             0.18571,             0.10383,            0.026919,            0.082145,            0.009045,           0.0015597,           0.0018652,           0.0018652,            0.081365
                 206,            0.070461,            0.014896,           0.0012032,             0.21342,             0.22857,             0.12714,            0.033572,            0.061333,            0.010067,          0.00099067,           0.0018726,           0.0018726,            0.081273
                 207,            0.073405,            0.014041,           0.0011371,              0.1716,             0.18495,             0.11337,            0.033157,            0.070283,           0.0096519,           0.0010203,           0.0018799,           0.0018799,             0.08118
                 208,            0.070146,             0.01287,           0.0012028,             0.25741,             0.22857,             0.14138,            0.040165,             0.06574,           0.0097767,          0.00097203,           0.0018872,           0.0018872,            0.081087
                 209,            0.077108,             0.01439,           0.0011154,             0.20611,             0.17857,             0.11027,            0.035237,            0.070646,           0.0096157,           0.0010198,           0.0018944,           0.0018944,            0.080994
                 210,            0.068636,            0.013008,           0.0010224,             0.19468,             0.18571,            0.095127,            0.026518,            0.066742,            0.009767,          0.00099959,           0.0019017,           0.0019017,            0.080902
                 211,            0.072031,            0.014506,           0.0012011,             0.15739,             0.18571,            0.090666,            0.023769,            0.077565,           0.0094104,           0.0010092,           0.0019089,           0.0019089,            0.080809
                 212,            0.072395,            0.012679,          0.00095137,              0.3263,                0.15,             0.10536,            0.024376,            0.075297,           0.0094203,           0.0010375,           0.0019161,           0.0019161,            0.080716
                 213,            0.071674,            0.013857,           0.0010618,             0.26273,             0.22143,             0.14645,             0.03834,            0.064212,            0.010349,          0.00087762,           0.0019233,           0.0019233,            0.080623
                 214,            0.066024,            0.013666,          0.00091375,             0.23331,                0.15,            0.079446,            0.019135,            0.070561,            0.009718,          0.00094109,           0.0019304,           0.0019304,             0.08053
                 215,            0.067657,            0.014176,            0.001038,             0.30221,             0.18571,             0.13098,            0.040925,            0.062749,            0.010436,          0.00098381,           0.0019376,           0.0019376,            0.080438
                 216,            0.067703,            0.013387,          0.00092656,             0.30615,             0.19286,             0.12867,            0.029402,            0.067516,            0.010402,           0.0010275,           0.0019447,           0.0019447,            0.080345
                 217,            0.071398,            0.013645,           0.0011787,             0.13217,             0.23497,            0.099353,            0.022738,            0.061656,            0.010156,          0.00089964,           0.0019517,           0.0019517,            0.080252
                 218,            0.069229,              0.0132,           0.0010087,             0.15306,             0.22857,            0.088299,            0.027609,            0.080872,           0.0092469,           0.0011536,           0.0019588,           0.0019588,            0.080159
                 219,            0.070733,            0.013574,           0.0010639,             0.21643,                0.15,            0.082819,            0.018342,            0.063597,            0.010022,          0.00082048,           0.0019658,           0.0019658,            0.080066
                 220,            0.068416,            0.014249,           0.0011085,             0.22468,             0.28571,             0.14383,            0.034272,            0.058411,            0.010869,          0.00081832,           0.0019728,           0.0019728,            0.079973
                 221,            0.066778,            0.013744,          0.00092107,             0.35123,             0.13535,             0.11285,            0.027409,            0.069868,           0.0096123,           0.0010313,           0.0019798,           0.0019798,             0.07988
                 222,            0.074201,            0.013388,           0.0010133,             0.24994,             0.21422,             0.13757,            0.034423,            0.082975,            0.010022,           0.0011508,           0.0019867,           0.0019867,            0.079787
                 223,            0.069053,            0.014955,          0.00098194,             0.41006,             0.11429,            0.099215,            0.027095,            0.070077,            0.009543,           0.0010899,           0.0019936,           0.0019936,            0.079694
                 224,             0.07819,            0.012095,           0.0010111,              0.2466,             0.22857,             0.13041,            0.027971,            0.074485,            0.009295,           0.0011494,           0.0020005,           0.0020005,            0.079601
                 225,             0.06409,            0.013256,           0.0010073,             0.35416,             0.15669,             0.13753,             0.03758,            0.063997,           0.0098855,           0.0008363,           0.0020074,           0.0020074,            0.079507
                 226,            0.072226,            0.013679,           0.0010712,             0.38664,             0.17143,             0.14811,            0.044846,            0.059289,            0.010438,          0.00087779,           0.0020143,           0.0020143,            0.079414
                 227,            0.061113,            0.014808,           0.0010448,             0.38544,             0.17143,             0.15714,            0.043183,            0.057689,            0.010111,          0.00081211,           0.0020211,           0.0020211,            0.079321
                 228,            0.065319,             0.01386,           0.0010424,             0.26224,             0.18571,             0.11318,            0.031026,            0.066792,           0.0096155,           0.0008641,           0.0020279,           0.0020279,            0.079228
                 229,             0.07011,            0.013291,           0.0010642,             0.36482,             0.16411,             0.14417,            0.044201,            0.066864,           0.0094633,          0.00073271,           0.0020346,           0.0020346,            0.079135
                 230,             0.06799,            0.012873,          0.00096754,             0.31834,             0.26429,             0.18501,            0.046966,            0.057521,            0.010229,          0.00082175,           0.0020414,           0.0020414,            0.079041
                 231,            0.066821,             0.01398,          0.00096934,             0.34534,             0.12857,             0.10766,             0.03491,            0.063655,           0.0097888,          0.00086901,           0.0020481,           0.0020481,            0.078948
                 232,             0.06887,            0.012771,           0.0011522,             0.19047,             0.19286,             0.11462,            0.020943,            0.067971,           0.0096001,          0.00099855,           0.0020548,           0.0020548,            0.078855
                 233,            0.064883,            0.012807,           0.0010182,             0.17934,             0.10714,            0.069342,            0.021976,            0.065134,           0.0096987,          0.00089694,           0.0020614,           0.0020614,            0.078761
                 234,            0.069111,            0.013394,          0.00090068,             0.38944,             0.15714,             0.13448,            0.036497,            0.079172,           0.0093824,            0.001011,           0.0020681,           0.0020681,            0.078668
                 235,            0.072607,            0.013654,           0.0010698,             0.36907,             0.11429,             0.11426,              0.0325,            0.065244,           0.0096099,           0.0009708,           0.0020747,           0.0020747,            0.078575
                 236,            0.080679,            0.011012,           0.0010129,              0.2159,             0.14286,            0.097131,            0.017505,            0.068316,           0.0092294,          0.00099394,           0.0020812,           0.0020812,            0.078481
                 237,            0.071401,            0.013296,          0.00090881,             0.14545,             0.21429,             0.11173,            0.030276,            0.062042,           0.0097424,           0.0009594,           0.0020878,           0.0020878,            0.078388
                 238,            0.067748,            0.013341,              0.0011,             0.38038,             0.18571,             0.15661,            0.042488,            0.061834,            0.010018,          0.00090639,           0.0020943,           0.0020943,            0.078294
                 239,            0.064134,            0.015204,           0.0010491,             0.23522,             0.17136,             0.12227,            0.027436,             0.05875,           0.0099261,          0.00074875,           0.0021008,           0.0021008,            0.078201
                 240,            0.065864,            0.012302,          0.00092055,             0.15242,             0.24286,             0.10197,            0.027665,            0.068816,            0.010486,          0.00077041,           0.0021073,           0.0021073,            0.078107
                 241,            0.070084,            0.013746,          0.00087868,             0.24934,                0.15,             0.11343,            0.024122,             0.06564,            0.010237,          0.00075458,           0.0021137,           0.0021137,            0.078014
                 242,            0.072709,            0.012045,          0.00093348,             0.22404,             0.23571,             0.11172,            0.025629,            0.068562,            0.010385,          0.00085708,           0.0021201,           0.0021201,             0.07792
                 243,             0.06374,            0.014663,          0.00095136,             0.26595,             0.16429,             0.12415,            0.031323,            0.066606,            0.010005,          0.00082693,           0.0021265,           0.0021265,            0.077827
                 244,            0.063394,            0.015119,          0.00089674,             0.23842,             0.23571,             0.12067,            0.031029,            0.060139,            0.010294,          0.00071027,           0.0021329,           0.0021329,            0.077733
                 245,            0.067447,            0.013691,          0.00087515,             0.30624,                0.15,             0.14523,            0.030975,            0.067847,           0.0094193,          0.00078064,           0.0021392,           0.0021392,            0.077639
                 246,            0.069432,            0.012149,          0.00092713,             0.27977,              0.2414,             0.14075,            0.032487,            0.058631,           0.0099659,          0.00073603,           0.0021455,           0.0021455,            0.077546
                 247,            0.063006,            0.014038,           0.0010025,             0.36349,             0.22028,             0.18619,            0.045639,            0.055501,           0.0099357,          0.00073899,           0.0021518,           0.0021518,            0.077452
                 248,            0.059834,            0.014696,          0.00086218,             0.26593,             0.27857,             0.15701,             0.04493,            0.074252,           0.0087021,          0.00099496,           0.0021581,           0.0021581,            0.077358
                 249,            0.061534,            0.013798,          0.00078482,             0.32106,             0.27143,             0.19032,             0.04488,            0.066932,            0.009489,          0.00093114,           0.0021643,           0.0021643,            0.077264
                 250,            0.068516,            0.012989,          0.00080548,             0.27128,             0.17816,             0.11682,            0.033083,            0.091839,            0.008089,           0.0014334,           0.0021705,           0.0021705,             0.07717
                 251,            0.068428,            0.012818,           0.0010505,             0.19026,             0.26429,             0.11623,            0.028662,             0.06842,           0.0092623,          0.00063279,           0.0021767,           0.0021767,            0.077077
                 252,            0.071149,            0.012944,          0.00087195,             0.23085,             0.22143,             0.12061,            0.033616,            0.068998,           0.0093999,          0.00081415,           0.0021828,           0.0021828,            0.076983
                 253,            0.067985,            0.013611,          0.00092006,             0.20213,             0.21429,             0.10066,            0.022888,              0.0626,           0.0095257,          0.00081638,           0.0021889,           0.0021889,            0.076889
                 254,            0.073021,            0.013505,           0.0010016,             0.38536,             0.20714,             0.16585,            0.047021,            0.057683,           0.0096545,          0.00075375,            0.002195,            0.002195,            0.076795
                 255,            0.060213,            0.014053,          0.00082583,              0.1792,                 0.3,             0.11034,            0.032158,            0.061963,           0.0096936,          0.00085119,           0.0022011,           0.0022011,            0.076701
                 256,            0.066558,            0.013343,          0.00092401,             0.15078,             0.27857,             0.10276,            0.025368,             0.05743,           0.0099514,          0.00077868,           0.0022071,           0.0022071,            0.076607
                 257,             0.06091,            0.014361,          0.00090568,             0.13664,             0.22143,            0.063536,            0.013629,            0.072868,            0.009476,          0.00085574,           0.0022131,           0.0022131,            0.076513
                 258,            0.065165,            0.014028,          0.00080982,             0.10886,             0.19894,            0.053085,            0.012242,            0.063234,            0.010117,          0.00086221,           0.0022191,           0.0022191,            0.076419
                 259,            0.069897,            0.012748,           0.0008716,            0.075472,             0.23571,            0.035362,           0.0091409,            0.092007,           0.0090187,           0.0011708,            0.002225,            0.002225,            0.076325
                 260,            0.074881,            0.013638,          0.00095353,             0.10698,                0.25,            0.053545,            0.011995,            0.057985,            0.011329,          0.00071484,           0.0022309,           0.0022309,            0.076231
                 261,            0.066421,            0.014074,          0.00096208,            0.077329,             0.26429,             0.04313,            0.012507,            0.056497,             0.01351,          0.00068302,           0.0022368,           0.0022368,            0.076137
                 262,            0.063196,             0.01286,          0.00091178,            0.068728,             0.10714,            0.025724,           0.0057551,             0.06336,            0.018012,          0.00064232,           0.0022427,           0.0022427,            0.076043
                 263,            0.062101,               0.015,          0.00088776,             0.17874,                 0.1,            0.043892,            0.009314,            0.071325,            0.018395,           0.0006479,           0.0022485,           0.0022485,            0.075948
                 264,            0.068487,            0.013037,          0.00087095,            0.066179,            0.085714,            0.018191,           0.0033252,            0.068064,            0.018295,          0.00065055,           0.0022543,           0.0022543,            0.075854
                 265,            0.072073,            0.013186,          0.00094522,            0.068714,                 0.2,            0.034478,           0.0070864,            0.063327,            0.013353,          0.00074975,           0.0022601,           0.0022601,             0.07576
                 266,            0.059973,             0.01369,          0.00092446,            0.077865,             0.17857,            0.040588,           0.0082119,             0.06921,            0.012219,          0.00082136,           0.0022658,           0.0022658,            0.075666
                 267,             0.06133,            0.014612,          0.00082876,             0.11353,             0.32143,            0.068773,            0.013698,            0.057093,            0.010816,          0.00074421,           0.0022715,           0.0022715,            0.075572
                 268,            0.061884,            0.012084,           0.0008546,            0.076591,               0.314,            0.048487,            0.011304,            0.065967,            0.010054,           0.0008119,           0.0022772,           0.0022772,            0.075477
                 269,            0.067807,             0.01272,          0.00084492,             0.14675,             0.32857,            0.098231,            0.023271,            0.056204,            0.010258,          0.00072491,           0.0022829,           0.0022829,            0.075383
                 270,            0.065435,            0.014528,          0.00087323,             0.14325,             0.37857,             0.10141,            0.026719,            0.052921,            0.010103,           0.0008323,           0.0022885,           0.0022885,            0.075288
                 271,            0.062208,            0.011591,          0.00079201,             0.22079,             0.31429,              0.1531,            0.038937,            0.056952,           0.0097278,          0.00079506,           0.0022941,           0.0022941,            0.075194
                 272,            0.062716,             0.01274,          0.00084433,              0.2556,             0.24286,             0.12676,            0.022856,            0.063169,           0.0088779,          0.00075046,           0.0022997,           0.0022997,              0.0751
                 273,             0.07003,            0.012743,          0.00069786,             0.45067,             0.25714,             0.19323,            0.051816,            0.072454,           0.0087459,          0.00096616,           0.0023052,           0.0023052,            0.075005
                 274,            0.069626,            0.011713,          0.00095186,             0.33019,             0.26429,             0.20707,            0.048445,            0.059361,           0.0092244,          0.00082149,           0.0023107,           0.0023107,            0.074911
                 275,            0.065416,            0.012996,          0.00086011,             0.32064,             0.36429,             0.24582,            0.072585,            0.064785,           0.0089438,          0.00088291,           0.0023162,           0.0023162,            0.074816
                 276,            0.060188,             0.01308,          0.00089252,              0.1713,             0.26429,             0.10667,            0.024745,            0.059699,           0.0088202,          0.00072314,           0.0023216,           0.0023216,            0.074722
                 277,            0.071328,            0.011912,          0.00075329,             0.26662,             0.43571,             0.21328,             0.05165,            0.074128,           0.0087369,          0.00078152,           0.0023271,           0.0023271,            0.074627
                 278,            0.079546,            0.012241,          0.00086204,             0.26824,             0.22857,             0.14456,            0.029171,            0.060787,           0.0090551,          0.00062104,           0.0023325,           0.0023325,            0.074532
                 279,            0.068686,            0.012613,          0.00074199,             0.24421,             0.52853,             0.25026,            0.065397,            0.060706,           0.0093044,          0.00069086,           0.0023378,           0.0023378,            0.074438
                 280,             0.07088,            0.012415,          0.00093417,             0.22839,             0.17126,             0.11086,            0.024341,            0.064831,           0.0090217,          0.00059204,           0.0023432,           0.0023432,            0.074343
                 281,            0.068012,            0.011641,           0.0010022,             0.46157,             0.30714,              0.2905,            0.075525,            0.056509,           0.0095661,          0.00063036,           0.0023485,           0.0023485,            0.074248
                 282,            0.061862,            0.012414,          0.00091526,             0.32984,             0.26429,             0.21737,            0.048545,            0.056872,            0.009579,          0.00063764,           0.0023537,           0.0023537,            0.074154
                 283,            0.063193,            0.013337,          0.00083869,              0.3331,             0.26429,             0.19049,             0.03959,            0.055557,            0.010225,          0.00064159,            0.002359,            0.002359,            0.074059
                 284,            0.061532,            0.015139,          0.00090644,             0.24594,             0.36343,             0.20187,            0.050239,            0.053013,            0.010689,          0.00070508,           0.0023642,           0.0023642,            0.073964
                 285,            0.058895,            0.015062,          0.00090176,             0.25861,             0.25714,             0.13872,            0.028326,            0.065348,            0.010242,           0.0007857,           0.0023694,           0.0023694,            0.073869
                 286,            0.063556,            0.012937,          0.00086859,             0.29031,             0.26429,             0.15502,            0.035222,            0.077879,           0.0088611,          0.00098272,           0.0023745,           0.0023745,            0.073775
                 287,            0.061607,            0.012689,          0.00076362,             0.25111,             0.27857,             0.14471,            0.034438,            0.070238,           0.0096588,          0.00078494,           0.0023797,           0.0023797,             0.07368
                 288,            0.061795,             0.01094,          0.00082181,             0.23277,             0.19286,            0.087847,            0.019859,            0.092098,           0.0079684,          0.00096624,           0.0023847,           0.0023847,            0.073585
                 289,            0.071968,            0.012353,          0.00090125,             0.19202,                0.25,              0.1006,            0.016816,             0.06524,           0.0088069,          0.00060745,           0.0023898,           0.0023898,             0.07349
                 290,            0.065267,            0.011944,          0.00072329,             0.41621,             0.32857,             0.26323,            0.080846,            0.056574,           0.0095298,          0.00061841,           0.0023948,           0.0023948,            0.073395
                 291,            0.067909,            0.012875,          0.00092262,             0.12599,             0.32143,            0.082927,            0.015211,            0.063896,           0.0084218,          0.00066521,           0.0023998,           0.0023998,              0.0733
                 292,            0.064724,            0.012523,          0.00093298,             0.30372,             0.37857,             0.25873,            0.067569,            0.052865,           0.0093448,          0.00075034,           0.0024048,           0.0024048,            0.073205
                 293,             0.06023,            0.012861,          0.00087888,             0.28491,             0.24286,             0.13536,            0.025592,            0.068475,            0.008928,          0.00099781,           0.0024098,           0.0024098,             0.07311
                 294,            0.064022,            0.012771,          0.00079703,              0.3259,             0.23483,             0.18865,            0.046089,            0.079494,           0.0085698,           0.0011879,           0.0024147,           0.0024147,            0.073015
                 295,            0.064666,            0.012737,          0.00082548,             0.20414,             0.16429,             0.11213,             0.02493,            0.084972,           0.0085076,           0.0012705,           0.0024196,           0.0024196,             0.07292
                 296,            0.062781,            0.012914,          0.00079917,             0.21822,             0.25714,              0.1418,            0.040286,            0.085689,           0.0084414,           0.0012198,           0.0024244,           0.0024244,            0.072824
                 297,            0.059708,            0.013294,          0.00089534,             0.20806,             0.12857,            0.078182,            0.015035,            0.083983,           0.0087226,           0.0011402,           0.0024292,           0.0024292,            0.072729
                 298,            0.057166,             0.01389,          0.00068446,             0.17638,             0.19286,             0.10252,            0.025665,            0.091599,           0.0080195,           0.0011428,            0.002434,            0.002434,            0.072634
                 299,            0.063423,            0.013503,          0.00073158,             0.21461,             0.17762,             0.13655,             0.03356,            0.081102,           0.0090657,           0.0011404,           0.0024388,           0.0024388,            0.072539
                 300,            0.074093,            0.011763,           0.0007572,             0.23043,             0.23571,             0.14886,            0.039249,             0.08561,           0.0087886,           0.0010961,           0.0024435,           0.0024435,            0.072444
                 301,            0.061431,            0.012517,          0.00088524,             0.17793,             0.16429,            0.084439,            0.015329,            0.087674,           0.0085379,           0.0011477,           0.0024482,           0.0024482,            0.072348
                 302,            0.063296,             0.01208,          0.00083677,             0.27572,             0.22841,             0.16112,            0.043674,            0.093979,           0.0081134,           0.0012672,           0.0024529,           0.0024529,            0.072253
                 303,            0.061224,            0.013463,          0.00079281,             0.18934,                0.25,             0.15022,            0.037645,            0.080595,           0.0086133,           0.0011012,           0.0024575,           0.0024575,            0.072158
                 304,            0.062906,             0.01341,          0.00079107,             0.23596,                0.35,             0.19498,            0.049136,            0.073848,           0.0094168,           0.0009505,           0.0024621,           0.0024621,            0.072062
                 305,            0.058203,            0.013192,          0.00078295,             0.18514,             0.22857,            0.091715,            0.021189,            0.072649,           0.0089331,           0.0009399,           0.0024667,           0.0024667,            0.071967
                 306,             0.05861,            0.013414,          0.00083647,             0.25825,             0.32143,               0.199,            0.052764,            0.081731,           0.0085478,           0.0011241,           0.0024712,           0.0024712,            0.071871
                 307,            0.063711,             0.01372,          0.00068538,             0.19578,             0.27822,             0.12779,            0.026511,            0.072505,           0.0090653,          0.00094921,           0.0024758,           0.0024758,            0.071776
                 308,            0.061716,            0.012723,          0.00067275,             0.22256,             0.32857,             0.16681,            0.038577,            0.078916,           0.0085273,           0.0010771,           0.0024802,           0.0024802,             0.07168
                 309,            0.061715,            0.012241,          0.00068934,             0.23984,                 0.2,              0.1263,            0.026743,            0.084148,           0.0085073,           0.0011933,           0.0024847,           0.0024847,            0.071585
                 310,             0.06432,            0.013112,          0.00068101,             0.36595,             0.18552,             0.16399,            0.037461,            0.088302,           0.0082269,           0.0012735,           0.0024891,           0.0024891,            0.071489
                 311,            0.062077,            0.013155,          0.00082553,             0.20918,             0.20714,              0.1034,            0.023692,            0.082775,            0.008481,           0.0011413,           0.0024935,           0.0024935,            0.071393
                 312,            0.065608,            0.011649,          0.00062884,             0.24922,             0.30714,             0.18563,            0.043378,            0.091851,           0.0078667,           0.0011511,           0.0024979,           0.0024979,            0.071298
                 313,            0.075141,            0.011417,          0.00077554,             0.16625,             0.37857,             0.16719,            0.036162,            0.057236,           0.0095276,          0.00071895,           0.0025022,           0.0025022,            0.071202
                 314,            0.069281,            0.014491,          0.00078191,             0.26548,             0.32857,             0.19843,            0.051776,            0.056519,           0.0099501,          0.00071824,           0.0025065,           0.0025065,            0.071106
                 315,            0.060661,            0.013638,          0.00091458,             0.39972,             0.21429,             0.20973,            0.048032,            0.063974,            0.010278,          0.00070818,           0.0025107,           0.0025107,            0.071011
                 316,            0.060788,            0.013499,          0.00067329,             0.38671,             0.25714,             0.22641,            0.062051,            0.074409,             0.01079,          0.00075388,            0.002515,            0.002515,            0.070915
                 317,            0.059509,            0.013985,          0.00071779,             0.35978,              0.2569,             0.23173,            0.043358,            0.065926,             0.01156,          0.00071866,           0.0025192,           0.0025192,            0.070819
                 318,            0.057741,            0.012691,          0.00081538,             0.24977,             0.36429,             0.20588,            0.046132,             0.06496,             0.01062,          0.00071962,           0.0025233,           0.0025233,            0.070723
                 319,            0.056396,            0.014412,          0.00074272,             0.28382,             0.26429,             0.15334,            0.030719,            0.081334,           0.0091345,          0.00082965,           0.0025275,           0.0025275,            0.070627
                 320,            0.063244,             0.01229,           0.0007157,             0.30603,             0.32143,              0.2168,            0.055273,            0.056941,           0.0095934,          0.00056448,           0.0025316,           0.0025316,            0.070532
                 321,            0.065334,            0.011925,          0.00071344,             0.35461,             0.41429,             0.29324,            0.070102,            0.064383,           0.0086396,          0.00082412,           0.0025357,           0.0025357,            0.070436
                 322,            0.060671,            0.012784,          0.00082697,             0.39558,             0.45714,             0.38704,             0.11598,            0.049284,           0.0091656,          0.00064629,           0.0025397,           0.0025397,             0.07034
                 323,            0.058318,            0.013567,          0.00067041,             0.35297,             0.29286,             0.23149,            0.051867,            0.063881,           0.0092923,          0.00070325,           0.0025437,           0.0025437,            0.070244
                 324,            0.057763,            0.012885,          0.00076106,             0.35211,             0.39208,             0.30165,            0.066615,            0.058832,           0.0092759,          0.00070593,           0.0025477,           0.0025477,            0.070148
                 325,             0.06238,             0.01299,          0.00068103,             0.21592,                 0.4,             0.18465,            0.042309,            0.076707,           0.0091072,           0.0007498,           0.0025517,           0.0025517,            0.070052
                 326,            0.068189,            0.010786,          0.00074272,             0.43902,             0.33571,              0.3274,             0.10114,            0.053698,           0.0097592,          0.00055657,           0.0025556,           0.0025556,            0.069956
                 327,            0.064775,            0.012202,          0.00067152,             0.33224,             0.42857,             0.27694,            0.077823,            0.063756,           0.0086363,          0.00061782,           0.0025595,           0.0025595,            0.069859
