               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 469,            0.052069,            0.016937,                   0,             0.83259,             0.79529,             0.81656,             0.34076,            0.052465,            0.025106,                   0,           0.0059516,           0.0059516,           0.0059516
                 470,            0.037503,            0.017255,                   0,             0.84317,              0.7808,             0.80961,             0.32667,            0.053677,             0.02446,                   0,           0.0059376,           0.0059376,           0.0059376
                 471,            0.044427,            0.017972,                   0,              0.8792,             0.83065,             0.84591,             0.35686,            0.050858,            0.023383,                   0,           0.0059235,           0.0059235,           0.0059235
                 472,            0.038285,            0.016532,                   0,             0.87083,             0.90381,             0.88145,             0.41632,             0.04984,            0.021229,                   0,           0.0059094,           0.0059094,           0.0059094
                 473,            0.046651,            0.016709,                   0,             0.86588,             0.91304,             0.88665,             0.39763,            0.048104,            0.021501,                   0,           0.0058953,           0.0058953,           0.0058953
                 474,            0.033785,            0.016835,                   0,              0.8849,             0.92029,             0.90222,             0.43026,            0.047033,            0.020317,                   0,           0.0058812,           0.0058812,           0.0058812
                 475,            0.045198,            0.017627,                   0,             0.91171,             0.91662,             0.90978,             0.45278,            0.045584,            0.020343,                   0,           0.0058672,           0.0058672,           0.0058672
                 476,            0.046703,            0.017664,                   0,             0.92974,             0.91089,             0.91596,             0.46991,            0.044774,             0.01994,                   0,           0.0058531,           0.0058531,           0.0058531
                 477,            0.044802,            0.017685,                   0,             0.91691,             0.94022,             0.92564,             0.49003,            0.044701,            0.018774,                   0,            0.005839,            0.005839,            0.005839
                 478,            0.044265,            0.017463,                   0,             0.90473,             0.89461,             0.91122,             0.46018,            0.045821,            0.019749,                   0,           0.0058249,           0.0058249,           0.0058249
                 479,            0.033118,            0.017081,                   0,             0.90615,             0.92935,             0.92364,             0.47125,            0.045606,            0.019167,                   0,           0.0058108,           0.0058108,           0.0058108
                 480,            0.037923,            0.017007,                   0,             0.91799,             0.93478,             0.92442,             0.47123,            0.045931,            0.018926,                   0,           0.0057967,           0.0057967,           0.0057967
                 481,            0.038768,            0.018008,                   0,             0.92659,             0.91667,             0.91762,             0.47167,            0.049098,            0.019332,                   0,           0.0057826,           0.0057826,           0.0057826
                 482,            0.042985,             0.01629,                   0,             0.93421,             0.90217,             0.91807,             0.46963,            0.049058,            0.019277,                   0,           0.0057684,           0.0057684,           0.0057684
                 483,            0.045961,            0.017234,                   0,             0.92631,             0.91123,             0.92053,              0.4575,            0.049372,            0.019473,                   0,           0.0057543,           0.0057543,           0.0057543
                 484,            0.043948,            0.016548,                   0,               0.901,             0.92391,             0.91303,             0.43374,            0.048338,            0.019485,                   0,           0.0057402,           0.0057402,           0.0057402
                 485,             0.04103,            0.018164,                   0,             0.86115,             0.83145,             0.83976,             0.34645,            0.052817,            0.022006,                   0,           0.0057261,           0.0057261,           0.0057261
                 486,            0.046978,            0.017966,                   0,             0.89501,             0.94203,             0.92406,             0.43729,            0.048561,            0.019654,                   0,            0.005712,            0.005712,            0.005712
                 487,            0.046373,            0.017458,                   0,             0.89842,              0.9293,             0.92605,             0.46415,            0.047909,            0.019034,                   0,           0.0056979,           0.0056979,           0.0056979
                 488,            0.048839,            0.017354,                   0,             0.92335,             0.91652,              0.9254,             0.48204,            0.047401,            0.018816,                   0,           0.0056837,           0.0056837,           0.0056837
                 489,            0.045162,            0.017443,                   0,             0.91722,             0.92391,             0.92686,              0.4702,            0.047454,            0.018841,                   0,           0.0056696,           0.0056696,           0.0056696
                 490,            0.048307,             0.01685,                   0,             0.91495,             0.91848,             0.93136,             0.47077,            0.047003,            0.019045,                   0,           0.0056555,           0.0056555,           0.0056555
                 491,            0.038713,             0.01596,                   0,             0.91391,             0.90392,             0.92668,             0.47834,            0.048002,            0.019892,                   0,           0.0056413,           0.0056413,           0.0056413
                 492,            0.043124,            0.017068,                   0,             0.89889,             0.90217,             0.91409,             0.46106,            0.047953,            0.020772,                   0,           0.0056272,           0.0056272,           0.0056272
                 493,            0.041053,            0.017222,                   0,             0.88889,             0.86954,             0.89759,             0.42943,            0.048256,            0.023055,                   0,           0.0056131,           0.0056131,           0.0056131
                 494,            0.042418,            0.016158,                   0,             0.87937,             0.89855,             0.89974,              0.4391,            0.049051,            0.022656,                   0,            0.005599,            0.005599,            0.005599
                 495,            0.044726,            0.016971,                   0,             0.87599,             0.88406,             0.88917,             0.42012,            0.051238,            0.022456,                   0,           0.0055848,           0.0055848,           0.0055848
                 496,            0.039275,            0.017474,                   0,             0.89516,             0.90036,             0.91035,              0.4417,            0.050788,            0.021172,                   0,           0.0055707,           0.0055707,           0.0055707
                 497,            0.037222,            0.016979,                   0,             0.90096,             0.90761,             0.91334,             0.44871,            0.049092,             0.01969,                   0,           0.0055565,           0.0055565,           0.0055565
                 498,            0.039984,             0.01664,                   0,             0.91827,             0.93659,             0.92286,             0.48893,            0.045508,             0.01877,                   0,           0.0055424,           0.0055424,           0.0055424
                 499,            0.045305,            0.016754,                   0,             0.92417,             0.92733,             0.92187,             0.48683,            0.044876,              0.0186,                   0,           0.0055283,           0.0055283,           0.0055283
                 500,             0.04396,            0.017313,                   0,             0.92565,             0.92572,             0.92342,             0.48269,            0.045007,            0.018761,                   0,           0.0055141,           0.0055141,           0.0055141
                 501,            0.039359,            0.016645,                   0,             0.92319,             0.93659,             0.93454,             0.49187,            0.045544,            0.018562,                   0,              0.0055,              0.0055,              0.0055
                 502,            0.046375,            0.017401,                   0,             0.93343,             0.94203,             0.93761,             0.49247,             0.04577,            0.018315,                   0,           0.0054859,           0.0054859,           0.0054859
                 503,            0.037072,            0.015748,                   0,             0.93529,             0.94565,             0.94422,              0.4838,            0.046127,            0.018403,                   0,           0.0054717,           0.0054717,           0.0054717
                 504,            0.038154,            0.016802,                   0,             0.92983,             0.93659,             0.93766,               0.493,            0.046276,            0.018609,                   0,           0.0054576,           0.0054576,           0.0054576
                 505,            0.037751,            0.017214,                   0,              0.9306,             0.94746,             0.93877,             0.48106,            0.046237,             0.01881,                   0,           0.0054435,           0.0054435,           0.0054435
                 506,            0.033148,            0.015851,                   0,             0.92195,             0.94203,             0.93371,             0.48165,            0.048197,             0.01887,                   0,           0.0054293,           0.0054293,           0.0054293
                 507,            0.049972,            0.017392,                   0,             0.92376,             0.94384,             0.93729,             0.47466,            0.047928,            0.018719,                   0,           0.0054152,           0.0054152,           0.0054152
                 508,              0.0438,            0.016939,                   0,             0.92275,             0.93116,             0.93317,              0.4777,            0.046201,            0.018874,                   0,            0.005401,            0.005401,            0.005401
                 509,             0.04113,            0.017716,                   0,             0.91799,             0.93282,             0.93999,             0.46719,            0.046442,            0.018914,                   0,           0.0053869,           0.0053869,           0.0053869
                 510,            0.040334,            0.017018,                   0,             0.93243,             0.92754,             0.94622,             0.46774,             0.04559,            0.019181,                   0,           0.0053728,           0.0053728,           0.0053728
                 511,            0.040802,            0.017044,                   0,             0.92181,             0.94022,             0.94364,             0.49075,            0.043988,            0.018891,                   0,           0.0053587,           0.0053587,           0.0053587
                 512,            0.040366,            0.015888,                   0,             0.90622,             0.94565,             0.93333,              0.4701,            0.045381,            0.019027,                   0,           0.0053445,           0.0053445,           0.0053445
                 513,            0.044413,            0.017944,                   0,             0.90795,             0.94746,             0.93351,             0.46733,            0.045011,            0.018909,                   0,           0.0053304,           0.0053304,           0.0053304
                 514,            0.042337,            0.016554,                   0,             0.92125,             0.93478,             0.93631,             0.47539,            0.046444,            0.018782,                   0,           0.0053163,           0.0053163,           0.0053163
                 515,            0.031271,            0.017049,                   0,             0.91986,             0.93659,             0.93482,             0.47732,            0.047573,            0.018495,                   0,           0.0053021,           0.0053021,           0.0053021
                 516,            0.040652,            0.016855,                   0,             0.91312,             0.93292,             0.92805,             0.46113,            0.046803,            0.018557,                   0,            0.005288,            0.005288,            0.005288
                 517,            0.042001,            0.016974,                   0,             0.91914,             0.94731,             0.93626,               0.474,            0.045525,            0.018737,                   0,           0.0052739,           0.0052739,           0.0052739
                 518,            0.040834,            0.017419,                   0,             0.92251,              0.9274,             0.92749,             0.44998,            0.045457,            0.019072,                   0,           0.0052598,           0.0052598,           0.0052598
                 519,            0.036809,            0.016467,                   0,             0.92048,             0.94384,             0.93274,             0.46531,            0.046138,            0.018648,                   0,           0.0052457,           0.0052457,           0.0052457
                 520,            0.038404,             0.01589,                   0,             0.90866,             0.93841,             0.92563,             0.47354,            0.045818,            0.018334,                   0,           0.0052316,           0.0052316,           0.0052316
                 521,            0.044176,            0.017216,                   0,              0.9301,             0.94018,             0.93067,                0.48,            0.044609,            0.018463,                   0,           0.0052174,           0.0052174,           0.0052174
                 522,            0.040124,            0.017043,                   0,             0.91511,             0.93841,             0.92498,             0.47656,            0.044193,            0.018513,                   0,           0.0052033,           0.0052033,           0.0052033
                 523,            0.047808,            0.015999,                   0,             0.92307,             0.93474,             0.92568,              0.4765,            0.046272,            0.018428,                   0,           0.0051892,           0.0051892,           0.0051892
                 524,            0.043034,            0.016205,                   0,             0.92707,             0.94565,             0.93644,             0.49229,            0.046011,            0.018153,                   0,           0.0051751,           0.0051751,           0.0051751
                 525,            0.047289,            0.015627,                   0,             0.92311,             0.93659,             0.93256,             0.45442,            0.047332,            0.019547,                   0,            0.005161,            0.005161,            0.005161
                 526,            0.044556,            0.017523,                   0,             0.91575,             0.92549,             0.91981,             0.43084,            0.047473,             0.02188,                   0,           0.0051469,           0.0051469,           0.0051469
                 527,            0.042705,            0.016983,                   0,             0.91777,             0.95109,             0.93816,             0.48304,            0.045928,            0.018895,                   0,           0.0051328,           0.0051328,           0.0051328
                 528,            0.045471,            0.016392,                   0,             0.92997,             0.93826,             0.94193,             0.50119,            0.045914,            0.018463,                   0,           0.0051188,           0.0051188,           0.0051188
                 529,            0.040228,            0.016331,                   0,             0.92473,             0.93475,             0.93828,             0.49315,            0.043782,             0.01863,                   0,           0.0051047,           0.0051047,           0.0051047
                 530,            0.041557,            0.016614,                   0,               0.918,             0.93293,             0.93302,             0.49078,             0.04305,            0.019169,                   0,           0.0050906,           0.0050906,           0.0050906
                 531,            0.042012,            0.016363,                   0,             0.91354,             0.93793,             0.93272,             0.48056,            0.043385,            0.019255,                   0,           0.0050765,           0.0050765,           0.0050765
                 532,            0.042113,            0.017687,                   0,             0.91681,              0.9383,             0.92933,             0.48789,            0.042646,            0.018678,                   0,           0.0050624,           0.0050624,           0.0050624
                 533,            0.038902,            0.017253,                   0,             0.92205,             0.94565,             0.92838,             0.48578,            0.043193,            0.018809,                   0,           0.0050484,           0.0050484,           0.0050484
                 534,            0.045957,            0.016623,                   0,             0.91238,             0.94384,             0.92188,             0.47777,            0.043925,            0.019471,                   0,           0.0050343,           0.0050343,           0.0050343
                 535,             0.04223,            0.017266,                   0,             0.89569,             0.93478,              0.9026,             0.46439,            0.044912,            0.019757,                   0,           0.0050202,           0.0050202,           0.0050202
                 536,            0.040325,            0.016984,                   0,             0.90557,             0.93841,             0.91415,             0.46387,            0.045358,            0.019414,                   0,           0.0050062,           0.0050062,           0.0050062
                 537,            0.034565,            0.015976,                   0,             0.92416,             0.92713,             0.92576,             0.46884,             0.04563,            0.019066,                   0,           0.0049921,           0.0049921,           0.0049921
                 538,            0.038334,            0.016661,                   0,             0.92348,             0.94018,             0.92976,             0.48667,             0.04512,            0.018944,                   0,           0.0049781,           0.0049781,           0.0049781
                 539,            0.036847,            0.015616,                   0,             0.91969,             0.95471,             0.93681,             0.50933,            0.045242,            0.018279,                   0,           0.0049641,           0.0049641,           0.0049641
                 540,            0.048316,            0.015472,                   0,              0.9209,             0.94928,             0.93692,             0.51139,            0.045178,            0.018179,                   0,             0.00495,             0.00495,             0.00495
                 541,            0.032946,            0.015631,                   0,             0.93331,             0.93841,             0.93601,             0.51049,             0.04459,            0.018155,                   0,            0.004936,            0.004936,            0.004936
                 542,            0.041659,            0.016698,                   0,             0.92177,             0.94022,             0.93243,             0.51522,            0.043151,            0.018179,                   0,            0.004922,            0.004922,            0.004922
                 543,            0.041325,            0.016802,                   0,              0.9159,             0.94746,             0.93707,             0.50758,            0.043526,            0.018262,                   0,            0.004908,            0.004908,            0.004908
                 544,            0.036254,            0.015662,                   0,             0.91115,             0.94743,             0.92929,             0.50214,            0.043957,            0.018514,                   0,           0.0048939,           0.0048939,           0.0048939
                 545,            0.043653,            0.016485,                   0,             0.91319,             0.95285,             0.93734,             0.50649,            0.043499,            0.018557,                   0,           0.0048799,           0.0048799,           0.0048799
                 546,            0.046841,            0.016477,                   0,             0.92225,             0.94565,             0.93016,             0.49426,            0.044393,             0.01862,                   0,           0.0048659,           0.0048659,           0.0048659
                 547,            0.047206,            0.016536,                   0,             0.92769,             0.95286,             0.93289,             0.47938,            0.045579,            0.018561,                   0,            0.004852,            0.004852,            0.004852
                 548,            0.041924,             0.01633,                   0,             0.92832,             0.96195,             0.93831,             0.50649,            0.044341,            0.018299,                   0,            0.004838,            0.004838,            0.004838
                 549,            0.039455,            0.016512,                   0,             0.92482,             0.95825,             0.93968,             0.51701,            0.044068,            0.018146,                   0,            0.004824,            0.004824,            0.004824
                 550,            0.042948,            0.016588,                   0,             0.73445,             0.73154,              0.7148,             0.22358,            0.054176,            0.024973,                   0,             0.00481,             0.00481,             0.00481
                 551,            0.043898,            0.017539,                   0,             0.54503,             0.36026,             0.31827,            0.082021,            0.066199,            0.033625,                   0,            0.004796,            0.004796,            0.004796
                 552,             0.04383,            0.016318,                   0,             0.60391,             0.36594,             0.34385,            0.097179,            0.065868,            0.036633,                   0,           0.0047821,           0.0047821,           0.0047821
                 553,            0.045483,            0.016496,                   0,             0.74139,             0.48007,             0.47576,             0.15531,            0.061869,            0.036494,                   0,           0.0047681,           0.0047681,           0.0047681
                 554,            0.035779,            0.016083,                   0,             0.83371,             0.74638,             0.74504,             0.31534,            0.054131,            0.030469,                   0,           0.0047542,           0.0047542,           0.0047542
                 555,            0.042669,            0.017514,                   0,             0.90294,             0.92754,             0.91378,             0.47399,             0.04587,            0.023279,                   0,           0.0047402,           0.0047402,           0.0047402
                 556,            0.039947,            0.016864,                   0,             0.92958,             0.93297,             0.92825,             0.50236,            0.043848,            0.019009,                   0,           0.0047263,           0.0047263,           0.0047263
                 557,            0.038328,            0.017988,                   0,             0.91763,             0.94928,              0.9313,             0.49583,            0.045558,            0.018487,                   0,           0.0047124,           0.0047124,           0.0047124
                 558,            0.042974,            0.017115,                   0,             0.91872,             0.94199,             0.93072,             0.49755,            0.045178,            0.018296,                   0,           0.0046985,           0.0046985,           0.0046985
                 559,            0.043066,            0.017264,                   0,             0.90749,             0.94192,             0.92489,             0.50217,            0.045508,             0.01864,                   0,           0.0046846,           0.0046846,           0.0046846
                 560,            0.041649,            0.017292,                   0,             0.91431,             0.94746,             0.93012,             0.51163,            0.047097,            0.018899,                   0,           0.0046707,           0.0046707,           0.0046707
                 561,            0.036211,            0.016592,                   0,             0.92131,             0.93841,             0.92864,              0.4988,            0.047751,            0.018879,                   0,           0.0046568,           0.0046568,           0.0046568
                 562,            0.033988,             0.01559,                   0,             0.91783,             0.95108,             0.93606,              0.5053,            0.046778,            0.018367,                   0,           0.0046429,           0.0046429,           0.0046429
                 563,            0.037211,            0.017373,                   0,             0.91971,             0.95461,             0.93762,             0.51813,              0.0453,            0.018256,                   0,            0.004629,            0.004629,            0.004629
                 564,            0.042482,            0.016724,                   0,             0.93072,             0.94923,             0.94014,             0.50816,            0.044969,            0.018238,                   0,           0.0046152,           0.0046152,           0.0046152
                 565,            0.043853,            0.015829,                   0,             0.93371,             0.94746,             0.94199,             0.48999,            0.044934,            0.018219,                   0,           0.0046013,           0.0046013,           0.0046013
                 566,            0.034748,            0.015812,                   0,             0.93399,             0.95109,             0.94053,             0.49327,            0.044901,            0.018156,                   0,           0.0045875,           0.0045875,           0.0045875
                 567,             0.04011,             0.01597,                   0,             0.92644,              0.9583,             0.94332,             0.48967,            0.045929,            0.018431,                   0,           0.0045736,           0.0045736,           0.0045736
                 568,            0.043077,            0.016155,                   0,             0.91956,             0.95269,             0.94218,             0.49668,            0.046652,            0.018557,                   0,           0.0045598,           0.0045598,           0.0045598
                 569,            0.031889,             0.01646,                   0,             0.91956,             0.95266,             0.94349,             0.49891,            0.046522,            0.018567,                   0,            0.004546,            0.004546,            0.004546
                 570,            0.040978,            0.017024,                   0,             0.92945,             0.95467,             0.94501,             0.50241,            0.044493,            0.018347,                   0,           0.0045322,           0.0045322,           0.0045322
                 571,            0.042071,            0.015964,                   0,             0.92428,              0.9529,             0.94639,             0.50356,            0.044998,            0.018277,                   0,           0.0045184,           0.0045184,           0.0045184
                 572,            0.044766,            0.015971,                   0,              0.9356,             0.94745,             0.94757,             0.50382,            0.044446,            0.018338,                   0,           0.0045046,           0.0045046,           0.0045046
                 573,            0.034471,            0.015553,                   0,             0.93262,             0.95287,             0.94649,             0.50775,            0.043626,            0.018371,                   0,           0.0044908,           0.0044908,           0.0044908
                 574,            0.039579,            0.015814,                   0,              0.9171,             0.94193,             0.94307,             0.48881,            0.044931,            0.018596,                   0,            0.004477,            0.004477,            0.004477
                 575,            0.036137,            0.016424,                   0,             0.92908,             0.94926,              0.9432,              0.4914,            0.045043,            0.018436,                   0,           0.0044632,           0.0044632,           0.0044632
                 576,              0.0413,            0.016438,                   0,             0.91922,             0.94928,             0.93756,             0.49992,            0.043969,            0.018309,                   0,           0.0044495,           0.0044495,           0.0044495
                 577,            0.038784,            0.015451,                   0,             0.91068,             0.94199,             0.92951,             0.48566,            0.044704,            0.018416,                   0,           0.0044358,           0.0044358,           0.0044358
                 578,            0.040326,            0.015902,                   0,             0.91548,             0.94192,             0.93747,             0.49349,            0.043893,             0.01856,                   0,            0.004422,            0.004422,            0.004422
                 579,            0.042184,            0.016395,                   0,             0.92362,             0.94203,             0.93221,             0.49663,            0.044155,            0.018221,                   0,           0.0044083,           0.0044083,           0.0044083
                 580,            0.043203,            0.016184,                   0,             0.94061,             0.94746,             0.94225,             0.51445,            0.044766,            0.018107,                   0,           0.0043946,           0.0043946,           0.0043946
                 581,            0.040556,            0.016142,                   0,             0.92833,             0.94022,             0.93785,             0.48819,            0.045237,            0.018536,                   0,           0.0043809,           0.0043809,           0.0043809
                 582,            0.043466,            0.015493,                   0,             0.92895,             0.94746,             0.94113,              0.4966,             0.04321,            0.018676,                   0,           0.0043672,           0.0043672,           0.0043672
                 583,            0.037189,             0.01588,                   0,             0.93428,             0.95288,             0.94543,             0.50641,            0.043046,            0.018448,                   0,           0.0043535,           0.0043535,           0.0043535
                 584,              0.0334,             0.01606,                   0,             0.93381,             0.94562,             0.94261,             0.50253,            0.043077,            0.018357,                   0,           0.0043399,           0.0043399,           0.0043399
                 585,            0.037795,            0.015837,                   0,             0.93928,             0.95286,             0.94513,             0.52167,            0.043758,            0.018138,                   0,           0.0043262,           0.0043262,           0.0043262
                 586,            0.037012,             0.01602,                   0,             0.92743,             0.94927,             0.94728,             0.50952,            0.044231,            0.018283,                   0,           0.0043126,           0.0043126,           0.0043126
                 587,            0.035688,            0.016219,                   0,             0.93035,             0.94384,             0.94341,             0.49894,            0.044249,            0.018354,                   0,           0.0042989,           0.0042989,           0.0042989
                 588,            0.038647,            0.016147,                   0,             0.93438,             0.95471,             0.94633,              0.4983,            0.044549,            0.018382,                   0,           0.0042853,           0.0042853,           0.0042853
                 589,             0.04034,            0.016511,                   0,             0.93392,             0.94746,             0.93758,             0.50782,            0.044053,             0.01864,                   0,           0.0042717,           0.0042717,           0.0042717
                 590,            0.039712,            0.016492,                   0,             0.92874,             0.94565,             0.93327,             0.49182,            0.045884,            0.019051,                   0,           0.0042581,           0.0042581,           0.0042581
                 591,            0.039672,            0.016032,                   0,             0.92677,             0.94022,             0.93514,             0.49093,            0.047155,            0.019054,                   0,           0.0042445,           0.0042445,           0.0042445
                 592,            0.040867,            0.016763,                   0,             0.92153,             0.93841,             0.94466,              0.4985,            0.047652,            0.018954,                   0,            0.004231,            0.004231,            0.004231
                 593,            0.043059,            0.015899,                   0,             0.91588,             0.95109,             0.94828,             0.49677,            0.047321,            0.018939,                   0,           0.0042174,           0.0042174,           0.0042174
                 594,            0.040664,            0.016385,                   0,             0.92184,             0.94007,             0.94563,             0.48774,            0.045796,            0.019302,                   0,           0.0042039,           0.0042039,           0.0042039
                 595,            0.033849,            0.015865,                   0,             0.92013,             0.96002,             0.95172,             0.51199,            0.045712,            0.018553,                   0,           0.0041903,           0.0041903,           0.0041903
                 596,            0.038793,            0.015313,                   0,             0.91825,             0.95652,             0.94963,             0.49616,            0.045678,            0.018502,                   0,           0.0041768,           0.0041768,           0.0041768
                 597,            0.034351,            0.016386,                   0,             0.93231,             0.94928,              0.9462,              0.5128,            0.044821,            0.018087,                   0,           0.0041633,           0.0041633,           0.0041633
                 598,            0.038151,            0.015846,                   0,             0.92702,             0.94384,             0.93623,             0.50604,            0.044899,            0.018162,                   0,           0.0041498,           0.0041498,           0.0041498
                 599,            0.038573,            0.016428,                   0,             0.92727,             0.94746,             0.93758,             0.51135,            0.043736,            0.018125,                   0,           0.0041363,           0.0041363,           0.0041363
                 600,            0.039912,            0.015372,                   0,             0.93085,             0.95109,              0.9367,             0.50915,            0.044979,            0.018249,                   0,           0.0041229,           0.0041229,           0.0041229
                 601,            0.036794,            0.015779,                   0,              0.9328,             0.95652,             0.93826,             0.51937,            0.045137,            0.018014,                   0,           0.0041094,           0.0041094,           0.0041094
                 602,            0.038102,            0.016198,                   0,             0.93628,              0.9582,             0.93873,             0.51797,            0.045648,            0.018134,                   0,            0.004096,            0.004096,            0.004096
                 603,            0.034782,            0.016637,                   0,             0.93606,              0.9547,             0.94163,             0.51513,            0.045315,            0.018289,                   0,           0.0040826,           0.0040826,           0.0040826
                 604,            0.042445,            0.016774,                   0,             0.93604,             0.95471,             0.94478,             0.51738,            0.045765,            0.018057,                   0,           0.0040692,           0.0040692,           0.0040692
                 605,            0.034279,            0.016254,                   0,             0.92945,             0.95469,             0.94384,             0.51427,            0.044962,            0.017984,                   0,           0.0040558,           0.0040558,           0.0040558
                 606,            0.038048,            0.016803,                   0,              0.9302,             0.94154,             0.94256,               0.508,             0.04442,            0.018312,                   0,           0.0040424,           0.0040424,           0.0040424
                 607,             0.03712,            0.016106,                   0,             0.93165,              0.9384,             0.94661,             0.50806,            0.044444,            0.018528,                   0,            0.004029,            0.004029,            0.004029
                 608,            0.032384,            0.016411,                   0,             0.93411,             0.92572,             0.94982,             0.51611,            0.043393,            0.018121,                   0,           0.0040157,           0.0040157,           0.0040157
                 609,            0.032088,            0.016573,                   0,             0.92035,             0.94199,             0.95274,             0.51222,            0.044146,             0.01847,                   0,           0.0040023,           0.0040023,           0.0040023
                 610,            0.037016,            0.015982,                   0,             0.91791,              0.9318,             0.94749,              0.4898,            0.044303,            0.019038,                   0,            0.003989,            0.003989,            0.003989
                 611,            0.043012,            0.015905,                   0,             0.92333,             0.95999,              0.9498,             0.51872,            0.043336,            0.017868,                   0,           0.0039757,           0.0039757,           0.0039757
                 612,            0.036161,            0.016266,                   0,             0.92978,             0.96014,             0.94609,             0.52257,            0.043442,            0.017852,                   0,           0.0039624,           0.0039624,           0.0039624
                 613,            0.042167,            0.015119,                   0,             0.93134,             0.95832,             0.94387,             0.50165,             0.04314,            0.018088,                   0,           0.0039491,           0.0039491,           0.0039491
                 614,             0.03121,            0.016715,                   0,             0.93783,             0.95652,             0.94904,             0.52214,            0.042458,            0.017851,                   0,           0.0039358,           0.0039358,           0.0039358
                 615,            0.035603,            0.015084,                   0,             0.93566,              0.9529,             0.94544,             0.52316,             0.04376,            0.017837,                   0,           0.0039226,           0.0039226,           0.0039226
                 616,            0.039278,            0.016419,                   0,             0.93286,             0.95652,             0.94667,             0.52161,            0.044091,            0.017844,                   0,           0.0039094,           0.0039094,           0.0039094
                 617,            0.034251,            0.015755,                   0,             0.93122,             0.95652,             0.94699,             0.50782,            0.042037,            0.018079,                   0,           0.0038961,           0.0038961,           0.0038961
                 618,            0.034101,            0.015437,                   0,             0.93121,             0.95646,             0.94448,             0.49972,            0.043232,            0.018218,                   0,           0.0038829,           0.0038829,           0.0038829
                 619,            0.043548,            0.016874,                   0,             0.92279,              0.9529,             0.94114,             0.50113,            0.043462,            0.018342,                   0,           0.0038698,           0.0038698,           0.0038698
                 620,             0.04225,            0.015825,                   0,             0.91561,             0.94384,             0.93192,               0.473,            0.042571,            0.018768,                   0,           0.0038566,           0.0038566,           0.0038566
                 621,            0.034359,            0.015837,                   0,             0.91397,             0.92377,             0.91848,             0.45914,            0.043712,             0.01912,                   0,           0.0038434,           0.0038434,           0.0038434
                 622,            0.032482,            0.015824,                   0,             0.92818,             0.93654,             0.93056,             0.46233,            0.043124,            0.019119,                   0,           0.0038303,           0.0038303,           0.0038303
